goodreads_book_id,tag_id,count
509784,30574,23289
511527,30574,2656
511614,30574,6807
511684,30574,2205
513176,30574,3403
514210,30574,5685
514313,30574,2379
515905,30574,3466
517188,30574,19203
518848,11557,2907
518848,33114,2833
519048,30574,6174
519112,30574,11991
520738,30574,21460
522471,30574,10178
522525,30574,3689
522534,30574,18338
525995,30574,7609
527744,30574,6356
529626,30574,16060
530793,30574,17991
530848,30574,16637
530965,30574,36255
531262,30574,17938
531421,30574,7567
531989,30574,5296
533465,30574,17965
534255,30574,9983
535441,30574,52934
535441,8717,2094
535494,30574,3814
536790,30574,2033
537296,30574,4682
537375,30574,7838
539282,30574,3397
540020,30574,4570
541024,30574,7296
541341,30574,5237
541920,30574,9163
542389,30574,13936
542639,30574,34275
542752,30574,9802
543086,30574,6774
543103,30574,6269
543339,30574,5492
544257,30574,17473
544424,30574,4242
544891,30574,8343
544891,33114,2318
544891,11305,2297
545951,30574,20236
546018,30574,41153
547094,30574,74774
547094,14821,2289
550844,30574,19584
550940,30574,3459
551536,30574,4123
552887,30574,3983
552894,30574,4294
554674,30574,3906
555500,30574,7912
556511,30574,4881
556602,14487,4176
556602,8717,2910
556602,30574,2607
556602,11743,2398
556602,4949,2161
556602,11557,2013
556629,30574,5606
561403,30574,2666
561456,11305,9592
561456,11557,8269
561456,30574,7497
561456,8717,4873
561456,33114,4403
561456,21024,3210
561456,5207,2454
561909,30574,74545
562930,30574,13550
563887,30574,3130
567616,30574,102813
567678,30574,6458
567795,30574,7241
568099,30574,3263
568236,30574,32817
568454,30574,11481
568476,30574,4034
570172,30574,40095
570172,8717,2027
571508,30574,6203
571555,30574,2799
573201,30574,4529
576666,30574,6945
577283,30574,13551
577542,30574,3797
579696,30574,5109
581409,30574,5556
581552,30574,6415
582533,30574,2555
584637,30574,3630
586472,30574,15095
587582,30574,4948
587582,11305,4151
587666,30574,13526
588138,30574,4280
588234,30574,7896
588369,30574,12205
588747,30574,9541
589979,30574,6781
592089,30574,23137
592657,30574,18805
595375,30574,58545
596259,30574,8842
597790,30574,39427
597790,11305,4037
597790,8717,2077
598117,30574,5940
598160,30574,2374
603204,30574,71477
603422,30574,18081
604803,30574,3073
607639,30574,20394
608287,30574,4047
608474,8717,2935
608474,7457,2479
608474,20939,2368
608601,30574,2015
608906,30574,2250
611298,30574,3949
615570,30574,19102
616318,30574,4398
616678,30574,2191
617526,30574,3274
618177,30574,11917
621739,30574,2986
623976,30574,3732
625554,30574,3123
625603,30574,3552
627984,30574,5355
628139,30574,15761
630621,30574,2305
633270,30574,5038
639787,30574,9087
639864,30574,8028
639864,8717,3076
641604,30574,7945
643301,30574,5114
643962,30574,3864
643974,30574,3547
643988,30574,5424
644655,30574,11975
645023,30574,5087
645023,11305,4007
645180,30574,3224
646195,30574,5492
648194,30574,2638
651260,30574,3360
653396,30574,4172
653559,30574,2399
653711,30574,2130
655601,30574,2031
657371,30574,17749
659469,30574,17330
659612,30574,9666
662597,30574,39207
668710,30574,4199
669570,30574,17532
671724,30574,2614
672493,30574,45545
672875,30574,21947
673252,30574,3649
673657,30574,5660
673657,11305,3038
674220,30574,5214
675905,30574,9150
676555,30574,15969
676737,30574,12020
676924,30574,3453
682745,30574,16976
682751,30574,4712
682761,30574,30905
682804,30574,23146
682920,30574,3899
685401,30574,2824
687215,30574,2706
688191,30574,37701
688663,30574,30138
690866,30574,2544
690926,30574,5143
690955,30574,3537
691520,30574,21909
693016,30574,3451
693016,14527,2043
693172,30574,5501
693208,30574,96426
693208,33114,4589
693208,8717,2905
693208,32989,2506
693208,11557,2183
693208,11743,2056
697210,30574,8492
701738,30574,6876
702539,30574,5656
703292,30574,50786
703292,14487,2420
704043,30574,31049
711901,30574,4677
714380,30574,3203
714569,30574,3058
714902,30574,11716
715791,30574,6939
716944,30574,2695
720298,30574,8385
721003,30574,5124
722864,30574,2366
724371,30574,7789
736131,30574,12870
736376,30574,7059
737957,30574,27907
743599,30574,30466
744615,30574,4924
747061,30574,2838
748862,30574,8862
751635,30574,7561
754713,30574,11334
758153,30574,7946
759611,30574,25603
759900,30574,5399
759945,30574,12477
759960,30574,4341
760110,30574,2581
760205,30574,2702
760941,30574,3300
761023,30574,14277
761575,30574,4262
762053,30574,4992
762064,30574,2301
762288,30574,3186
762806,30574,10032
763047,30574,10741
763429,30574,3605
764063,30574,2413
764073,30574,4969
764347,30574,187025
764347,11557,3740
764347,33114,3670
764347,8717,3407
764347,10064,2653
764347,10059,2388
764434,30574,2408
764903,30574,8778
765193,30574,2335
766917,30574,3813
767171,30574,112142
767171,8717,4546
767171,14552,2807
767307,30574,6072
767680,30574,57549
768878,30574,10831
768889,30574,16748
768889,11305,2567
769016,30574,19406
769016,8717,2706
769212,30574,3262
769483,30574,52159
769483,11305,3296
769658,30574,4600
769712,30574,9307
770038,30574,3117
770040,30574,2048
770051,30574,9747
773038,30574,43980
773276,30574,2154
773858,30574,22978
773951,30574,11735
774001,30574,13706
774060,30574,2122
775346,30574,8330
775597,30574,8264
776407,30574,3878
777211,30574,4377
780845,30574,6457
781046,30574,24765
781110,30574,29417
781110,14487,2419
781182,30574,16643
781498,30574,2053
781787,30574,30058
782580,30574,8226
782854,30574,5382
783127,30574,6682
784911,30574,8953
785092,30574,2397
785453,30574,2877
785454,30574,11622
789344,30574,7118
792938,30574,4616
793399,30574,30330
797094,30574,2443
801178,30574,2254
803171,30574,3725
807968,30574,6704
808853,30574,2343
813214,30574,33094
815150,30574,2416
815158,30574,2923
815234,30574,3370
815309,30574,13098
815716,30574,3070
816720,30574,28890
816752,30574,5595
816870,30574,4391
816953,30574,50588
817791,30574,12181
818372,30574,2862
818811,30574,22085
819667,30574,2246
820480,30574,4020
820517,30574,3865
821003,30574,4205
821056,30574,2440
821611,30574,104249
823411,30574,13003
823412,30574,11675
824062,30574,13759
824204,30574,2646
824508,30574,2531
824734,30574,2049
825081,30574,2741
825377,30574,15662
825508,30574,7236
826583,30574,2791
826584,30574,4597
826585,30574,4613
827497,30574,7565
827685,30574,15875
828084,30574,9253
828387,30574,5666
828483,30574,2066
829313,30574,12843
830791,30574,9371
831829,30574,12146
833253,30574,22202
833550,30574,2402
833710,30574,7317
834378,30574,5591
835155,30574,6819
835202,30574,4977
835495,30574,2537
835623,30574,36683
836984,30574,3165
838917,30574,10023
839263,30574,2335
840163,30574,3696
840278,30574,3901
841628,30574,3759
844051,30574,4864
845403,30574,3202
845977,30574,9249
846984,30574,15480
849380,30574,2486
851678,30574,7170
852460,30574,15362
852470,30574,13289
852470,33114,2024
854252,30574,6030
854757,30574,46153
857445,30574,2342
857448,30574,4324
857501,30574,2656
857502,30574,12221
858037,30574,2210
858514,30574,2104
858719,30574,2539
862041,11557,5545
862350,30574,9785
866136,30574,7204
866222,30574,29040
867248,30574,4382
867387,30574,2634
867650,30574,2088
872333,30574,72039
875441,30574,5574
884288,30574,5578
886066,30574,6596
887201,30574,19117
887877,30574,24518
887877,11305,5011
887877,8717,2251
889284,30574,14346
890143,30574,7413
891593,30574,5848
892295,30574,3552
893731,30574,4194
895886,30574,3556
896622,30574,3474
899608,30574,22977
900065,30574,2047
900070,30574,3436
901680,30574,3017
902715,30574,17242
902715,11305,4466
905092,30574,7142
905382,30574,7304
905885,30574,6458
906541,30574,2848
906560,30574,7717
910863,30574,17674
911579,30574,2190
914211,30574,7962
918789,30574,2369
920649,30574,6706
920780,30574,2014
921651,30574,2181
923950,30574,36668
925367,30574,5769
926908,30574,9634
927979,30574,12683
927979,31617,2413
930612,30574,2542
938544,30574,9300
944073,30574,87027
944073,11305,7325
944073,8717,3563
944076,30574,15954
944076,11305,4122
946899,30574,6234
953260,30574,5229
954303,30574,8936
954674,30574,5459
961831,30574,7222
961833,30574,12248
968403,30574,5386
969177,30574,2793
978098,30574,14985
981161,30574,2517
981463,30574,2011
988950,30574,8574
989313,30574,4608
991197,30574,47496
991197,13561,3149
994156,30574,2452
1000751,30574,16242
1008231,30574,6548
1013383,30574,3552
1025250,30574,6583
1031461,30574,2050
1044355,30574,23070
1044355,8717,3150
1044355,15048,2041
1045757,30574,15266
1048645,30574,6459
1050383,30574,6797
1051620,30574,10499
1059680,30574,22027
1062516,30574,5217
1070527,30574,3559
1081560,30574,78382
1087075,30574,6942
1096390,30574,14073
1098486,30574,16466
1105093,30574,2731
1107001,30574,6246
1113545,30574,7896
1116393,30574,3632
1126719,30574,11037
1127996,30574,3333
1128178,30574,4398
1128434,30574,45612
1128434,11305,4007
1128434,8717,3745
1134122,30574,69713
1137215,30574,33105
1137215,28610,2731
1145862,30574,3547
1162543,30574,2630
1166599,30574,28643
1166599,11305,4793
1168341,30574,43573
1170158,30574,2156
1173576,30574,12150
1176884,30574,14766
1206073,30574,6213
1207904,30574,6829
1210754,30574,17408
1211904,30574,3754
1215032,30574,77589
1215032,11305,12510
1215032,8717,9127
1215032,11557,5738
1217100,11557,8280
1217100,32989,3600
1217100,5207,2155
1219954,30574,4341
1225261,30574,3009
1225621,30574,8647
1231511,30574,3200
1233478,30574,5890
1237300,30574,21771
1237398,30574,24186
1237398,19052,2403
1238684,30574,6493
1240662,30574,17838
1242729,30574,6787
1244286,30574,4339
1248179,30574,10862
1251032,30574,16774
1254951,30574,56304
1255781,30574,44379
1258121,30574,2645
1268348,30574,2027
1268479,30574,18110
1268479,11305,4731
1270615,30574,19660
1278752,30574,45062
1279686,30574,12673
1282954,30574,24249
1282954,8717,2402
1291211,30574,2283
1295102,30574,19241
1295102,33114,2060
1297985,30574,55145
1297985,8717,2585
1300350,30574,2856
1303564,30574,2471
1314332,30574,49198
1316382,30574,6608
1316617,30574,10475
1317181,30574,2532
1317696,30574,2121
1326258,30574,8899
1326258,33114,2285
1326258,31745,2218
1330324,30574,9743
1335019,30574,13370
1347837,30574,3011
1373381,30574,14551
1375896,30574,2170
1376220,30574,4703
1379961,30574,47783
1379961,14487,2097
1398034,30574,8746
1409344,30574,5991
1412138,30574,3090
1412138,31617,3056
1421046,30574,2454
1421990,22973,2281
1422250,30574,2666
1432370,30574,24741
1433337,30574,10364
1434105,30574,8084
1464757,30574,2994
1466455,30574,30914
1466455,8717,2553
1470232,30574,27767
1472878,30574,5092
1472878,8717,2610
1474628,30574,2714
1491906,30574,13090
1499340,30574,5476
1499952,30574,2569
1503274,30574,10495
1528410,30574,2433
1537534,30574,6903
1541884,30574,8551
1566053,30574,25303
1566705,30574,4425
1582996,30574,149747
1582996,11557,10688
1582996,8717,10081
1582996,11305,9290
1582996,33114,7781
1582996,32989,3649
1582996,5207,3561
1582996,22973,3058
1582996,26138,2443
1582996,31617,2096
1582996,27199,2018
1582996,22743,2004
1587362,30574,23239
1593623,30574,2732
1603923,30574,2158
1605034,30574,4576
1609451,30574,11585
1611656,30574,4590
1611988,30574,3837
1624920,30574,3603
1629601,30574,49875
1632833,30574,3160
1651302,30574,26516
1653655,30574,2144
1656001,30574,9036
1656001,26771,3642
1656001,26837,3479
1656001,11743,2291
1661957,30574,9394
1662160,30574,25005
1667423,30574,4730
1672727,30574,2483
1675216,30574,8317
1713426,30574,35598
1713912,30574,11588
1722717,30574,28280
1734639,30574,8368
1736739,30574,5773
1747182,30574,2135
1747896,30574,11659
1754206,30574,18153
1756703,30574,6322
1768603,30574,39957
1768603,8717,2260
1768603,11743,2118
1776251,30574,10797
1779929,30574,3459
1809175,30574,11698
1809465,30574,12552
1811543,30574,6651
1812457,30574,137492
1812457,8717,14349
1812457,11743,2596
1814843,30574,8146
1829709,30574,6252
1833852,30574,8081
1838166,30574,3805
1848444,30574,27074
1857440,30574,17965
1858013,30574,15893
1858013,8717,2429
1862313,30574,3172
1883838,30574,3947
1894269,30574,6554
1895792,30574,14660
1902241,30574,51011
1908511,30574,3002
1914973,30574,26901
1918305,30574,4932
1918702,30574,3382
1923820,30574,39745
1923820,8717,18158
1928873,30574,2400
1931915,30574,12266
1951125,30574,2022
1963638,8717,3379
1966969,11305,3192
1967070,30574,10456
1970449,30574,3507
1971304,30574,32087
1999475,30574,17694
2003625,30574,2727
2020935,30574,17457
2029176,30574,6044
2029177,30574,3493
2029927,30574,4219
2049993,30574,3716
2051840,30574,11042
2054761,30574,5902
2068676,30574,11923
2071575,30574,4601
2082136,30574,15222
2082136,21689,2376
2108198,30574,14627
2113260,30574,7079
2118114,30574,4867
2118745,30574,14899
2118745,33114,3634
2118745,8717,3611
2118745,11557,3170
2118745,32989,2079
2120652,30574,10048
2120932,30574,98450
2120932,11305,9218
2120932,11557,8641
2120932,33114,4230
2120932,8717,4158
2120932,21024,3143
2120932,5207,2416
2133795,30574,5163
2138727,30574,13709
2141830,30574,7561
2145681,30574,4418
2146957,30574,4305
2149535,30574,2249
2152871,30574,4382
2153405,30574,13397
2159007,30574,4373
2159225,30574,2828
2169506,30574,6852
2176873,30574,14813
2177236,30574,9393
2179276,11305,2157
2182780,30574,6042
2187270,30574,5149
2195289,30574,28692
2195309,30574,2826
2198274,30574,3188
2199587,30574,8299
2200877,30574,5643
2202049,30574,17142
2208744,30574,5659
2210921,30574,5660
2211221,30574,4215
2213661,11305,9736
2213661,30574,5316
2213661,11557,4353
2213661,33114,4175
2213661,11743,3130
2227371,30574,7346
2230284,30574,5114
2233407,30574,22397
2233407,31745,2210
2233407,11305,2138
2235597,30574,2749
2241059,30574,44283
2241558,30574,11216
2241558,14487,2084
2247142,30574,30603
2248573,11305,8937
2248573,30574,3926
2248573,11557,2568
2248573,33114,2244
2249196,30574,2464
2251306,30574,11178
2260637,30574,3676
2272813,30574,7136
2272880,30574,2167
2277378,30574,2557
2282133,30574,59882
2282133,11557,5015
2282133,33114,3964
2282133,31745,3629
2282133,11305,2665
2282133,22973,2274
2292384,30574,12622
2295829,30574,13222
2296567,30574,11737
2299110,30574,11937
2306910,30574,4164
2315892,30574,18023
2315892,11305,2584
2318271,30574,57760
2321296,30574,19476
2324124,30574,11316
2331954,30574,16034
2334751,30574,7276
2350129,30574,2146
2355575,30574,32716
2355575,31617,2345
2358737,30574,2743
2358870,30574,2787
2402971,30574,28021
2449962,30574,2067
2454986,30574,4175
2454986,19052,2504
2458340,30574,9847
2467566,30574,2414
2474084,30574,5128
2475251,30574,18043
2479827,30574,2720
2493973,30574,12669
2494204,30574,2112
2498983,30574,2322
2527900,30574,6512
2527900,8717,2132
2536134,30574,22757
2536134,33114,2387
2536134,11557,2047
2548866,8717,77785
2548866,30574,75269
2570856,30574,5183
2579284,30574,5247
2595138,30574,23840
2615008,30574,7644
2637138,30574,11344
2642070,30574,3096
2653622,30574,2432
2659997,30574,2237
2679633,30574,42140
2696181,30574,7781
2702704,30574,5970
2712967,30574,11756
2714607,30574,8517
2722413,30574,10795
2728527,30574,42614
2728527,14487,5354
2728527,11743,4380
2728527,4949,3285
2731276,30574,2211
2747288,30574,3654
2753843,30574,10340
2761356,30574,22564
2767052,11557,50755
2767052,8717,35418
2767052,33114,25968
2767052,11743,13819
2767052,10064,12985
2767052,30574,11314
2767052,10059,11065
2767052,11305,10836
2767052,32989,10823
2767052,26837,8772
2767052,5207,7100
2767052,26771,6211
2767052,27199,5094
2767052,22743,4904
2767052,11590,4194
2767052,26138,3341
2767052,1691,3190
2767052,15081,2899
2767052,4949,2010
2767793,30574,2350
2795053,30574,15766
2800905,33114,2439
2800905,11557,2025
2802316,11557,5550
2802316,30574,4021
2802316,33114,3762
2802316,31745,3425
2802316,11305,2397
2802316,22973,2091
2807199,30574,5155
2815590,30574,40307
2815949,30574,30452
2820533,30574,33777
2830067,30574,2176
2832909,30574,59906
2832909,8717,3983
2832909,14487,2168
2833172,30574,8130
2836109,30574,8617
2845024,30574,40741
2845024,8717,2264
2845287,30574,10817
2855034,30574,11868
2865944,30574,2280
2866413,30574,16869
2866718,30574,4476
2866718,33114,2135
2866718,31745,2101
2890090,30574,28130
2890090,11305,3583
2897258,30574,12514
2903736,30574,2577
2906039,30574,23474
2921082,30574,26653
2936415,30574,7200
2954411,30574,35994
2964700,30574,8570
2977487,30574,9303
2983489,30574,8677
2983654,30574,3666
2985500,30574,5542
2986865,30574,44454
2986865,11305,3408
2992061,30574,5892
2992069,30574,2686
2998814,30574,25951
3002300,30574,24466
3015764,30574,6861
3047849,30574,7625
3047850,30574,7428
3047851,30574,2339
3052106,30574,10338
3063499,30574,21078
3063499,26138,2274
3086160,30574,21621
3090282,30574,11109
3094593,30574,4510
3097601,30574,54116
3099780,30574,9853
3099787,30574,16040
3106441,30574,10616
3112850,30574,33367
3115070,30574,4542
3116205,30574,8892
3121162,30574,10675
3122173,30574,4021
3124122,30574,4324
3124249,30574,12104
3128411,30574,12110
3128411,31617,2845
3134981,30574,3007
3147367,30574,42797
3153910,30574,14098
3153910,11557,3703
3153910,11743,3607
3157876,30574,2847
3173125,30574,5795
3181953,30574,8459
3206011,30574,2072
3217221,30574,50408
3217221,13561,2488
3220405,30574,6989
3223761,30574,10211
3227063,11305,5834
3227063,30574,4593
3228917,30574,3195
3228917,21773,2379
3228917,8717,2298
3236307,30574,222895
3236307,11305,12310
3236307,11557,7166
3236307,33114,6124
3236307,8717,4300
3236307,32989,3200
3240483,30574,8877
3253215,30574,38978
3257136,30574,18738
3268926,30574,3412
3272165,30574,37794
3276012,30574,4874
3276637,30574,3520
3289281,30574,3217
3293821,30574,3168
3295695,30574,11189
3301759,30574,6911
3313418,30574,6781
3342764,30574,8723
3344411,30574,2778
3347892,30574,11649
3367956,30574,7984
3389671,30574,26391
3392089,30574,52345
3393124,30574,20034
3398625,30574,58306
3398625,8717,2134
3398625,21689,2117
3400816,30574,3045
3407877,30574,6110
3407877,11743,2054
3410425,30574,3006
3412815,30574,5326
3419808,30574,10702
3428935,11305,4825
3428935,30574,4644
3432478,30574,28676
3432478,33114,2304
3474186,30574,3356
3475161,30574,12034
3475161,11305,2695
3475161,31617,2328
3475268,30574,8676
3479967,30574,6307
3545387,30574,4000
3552023,30574,7455
3556419,30574,5971
3558003,30574,12631
3570231,30574,13210
3575676,30574,17689
3591262,11743,2900
3591262,4949,2228
3591262,11557,2137
3609763,30574,4802
3613997,30574,3048
3657138,30574,12449
3665811,30574,6392
3673357,30574,5595
3678651,30574,6535
3684856,30574,3436
3697927,30574,11528
3698601,30574,13493
3710603,30574,2810
3720975,30574,2950
3722183,30574,62263
3722183,8717,2059
3754016,30574,13916
3754016,11305,3531
3754026,30574,11259
3754026,11305,3268
3777732,11305,8665
3777732,8717,7402
3777732,33114,7108
3777732,30574,3665
3777732,32989,3329
3777732,5207,3273
3777732,22973,2756
3798703,30574,40277
3819326,30574,40897
3828382,30574,43027
3860977,30574,8202
3863861,30574,41462
3870943,30574,13045
3918010,30574,18895
3925836,30574,8192
3934321,30574,18473
3950967,30574,137737
3950967,11305,9004
3950967,8717,2952
3950967,11557,2419
3950967,5207,2348
3950967,33114,2244
3950967,14017,2080
3950967,11743,2076
3975186,30574,2153
3975774,30574,11091
3975774,33114,2568
3992598,30574,12920
3993839,30574,13526
4016515,30574,8166
4059448,30574,2604
4066312,30574,10055
4070095,30574,13084
4070493,30574,46495
4102763,30574,3132
4107256,30574,10042
4110198,30574,4334
4201106,30574,8828
4212386,30574,2192
4224060,30574,2244
4268157,30574,203586
4268157,11557,3372
4268157,8717,2767
4268157,26138,2743
4268157,33114,2617
4285768,30574,4704
4332082,30574,9406
4345290,30574,19465
4345498,30574,4137
4352708,30574,7655
4374400,30574,378509
4374400,8717,11395
4374400,33114,6931
4374400,11557,5889
4374400,32989,3304
4374400,26138,2829
4374400,8055,2689
4374400,5207,2450
4415692,30574,5485
4447622,30574,8944
4452257,30574,16495
4485966,30574,19960
4497978,30574,2283
4499669,30574,3523
4502507,11557,10495
4502507,11305,8869
4502507,30574,6917
4502507,33114,4151
4502507,8717,3989
4502507,21024,3092
4502507,5207,2328
4502877,30574,66351
4502877,8717,2107
4505161,30574,13063
4566934,30574,4305
4570679,30574,47693
4570768,30574,5114
4588949,30574,23540
4618728,30574,15724
4618898,30574,10803
4667024,30574,25482
4667024,8717,16333
4667024,11557,14978
4667024,11743,9879
4667024,14487,8342
4667024,4949,4424
4667024,5207,2186
4699575,30574,2373
4703450,30574,15588
4703450,11305,2453
4714126,30574,3011
4758093,30574,10807
4765642,30574,5172
4769247,30574,5568
4769651,30574,4196
4789801,30574,8017
4800764,30574,8248
4808763,30574,7708
4835838,30574,7918
4837112,30574,8328
4893390,30574,3783
4902793,30574,7529
4912857,30574,5765
4912857,8717,2164
4922079,30574,16179
4924862,30574,6008
4932435,30574,32275
4932435,11305,3703
4935682,30574,11605
4936457,30574,29992
4954833,30574,38915
4954833,8717,2297
4957350,30574,2894
4961048,30574,36089
4961959,30574,2205
5024334,30574,8056
5053547,30574,2003
5056084,30574,43936
5060378,30574,18081
5060378,11743,6521
5060378,20939,5430
5060378,8517,2381
5061675,30574,5363
5082599,30574,3828
5093760,30574,2414
5098079,30574,20189
5103512,30574,11018
5111039,30574,2727
5126859,30574,9545
5135798,30574,7216
5148720,30574,9427
5152478,30574,2589
5152478,33114,2432
5152561,30574,5398
5153799,30574,13954
5161066,30574,23281
5161066,31745,2139
5161066,11305,2116
5168517,30574,21906
5199185,30574,3391
5206937,30574,15693
5212771,30574,12570
5215879,30574,2679
5217282,30574,2202
5231173,30574,51499
5266667,30574,11767
5287473,30574,18336
5287473,33114,2564
5287473,11305,2270
5292853,30574,3221
5303373,30574,21602
5310515,30574,9114
5355136,30574,15643
5356711,30574,2056
5391115,30574,37771
5422154,30574,2511
5489684,30574,7318
5509321,30574,5579
5509920,30574,10725
5510384,30574,29777
5551522,30574,2763
5585788,30574,7680
5587960,30574,23180
5598113,30574,28258
5599692,30574,7061
5604848,30574,14555
5618698,30574,13489
5628753,30574,4775
5664985,30574,6788
5750628,30574,15809
5771014,30574,22840
5776788,30574,13171
5821978,30574,99538
5821978,11557,2045
5861926,30574,8014
5883777,8717,9716
5883777,30574,6239
5886881,30574,52058
5886881,20939,3413
5886881,11743,2807
5886881,11557,2176
5899779,30574,2717
5933841,30574,16138
5941033,30574,12275
5941233,30574,3672
5957702,30574,8844
5960325,30574,4226
5971165,30574,83960
5971165,14487,4160
5971165,8717,3180
5981872,30574,16765
5983057,30574,20193
5983694,30574,16343
5989573,30574,4264
5996153,30574,59989
5996153,11557,4733
5996153,33114,3529
5996153,31745,3218
5996153,11305,2237
6006518,30574,5371
6013511,30574,6645
6021523,30574,5678
6043849,30574,38049
6045456,30574,5421
6050298,11557,2206
6050678,30574,44896
6050678,28610,3221
6050678,33114,2419
6055063,30574,14559
6063187,30574,58765
6065182,30574,4860
6065215,30574,2298
6066819,30574,7325
6068551,30574,17644
6068551,32989,2815
6068551,26138,2664
6070950,30574,11398
6080337,30574,16777
6080822,30574,3286
6080889,30574,18055
6087756,30574,55136
6098691,30574,2394
6101138,8717,8216
6101138,14487,4623
6101138,30574,4053
6101138,11743,2248
6101718,30574,129065
6101718,11305,8249
6101718,8717,7721
6101718,11743,2323
6104943,30574,13016
6114607,30574,5784
6115138,30574,21036
6117055,30574,40804
6117055,26816,2067
6117055,8717,2044
6122735,30574,5016
6131786,30574,2376
6134826,30574,23332
6135237,30574,8787
6137154,11305,6478
6137154,30574,4306
6137154,11557,3479
6137154,33114,3165
6148028,33114,22245
6148028,10059,9696
6148028,11305,8658
6148028,26771,4997
6148028,30574,4625
6148028,27199,4596
6148028,22743,4184
6148028,26138,2800
6148028,11590,2726
6148028,1691,2570
6148028,15081,2276
6150530,30574,5228
6164358,30574,4532
6167746,30574,2711
6178065,30574,2273
6178648,30574,48768
6178648,21689,2476
6186357,30574,380255
6186357,8717,20225
6186357,33114,8580
6186357,11557,7995
6186357,10064,5694
6186357,10059,4531
6186357,32989,3827
6186357,26837,3371
6186357,5207,2955
6186357,26771,2673
6186357,11743,2402
6186357,11305,2057
6186357,27199,2035
6193821,30574,5839
6193923,30574,4577
6202318,30574,3860
6202556,30574,5588
6202690,30574,14368
6218281,30574,19825
6219656,30574,13304
6224826,30574,13890
6224935,30574,5443
6236809,30574,19211
6250169,30574,11459
6250169,11305,2508
6251012,30574,4994
6251222,30574,3241
6255144,30574,8324
6257535,30574,15406
6260997,30574,3105
6260997,8717,2497
6261270,30574,2790
6261522,30574,74453
6262365,30574,32340
6264710,30574,5520
6266907,30574,11899
6267237,30574,4528
6277410,30574,7770
6280118,11557,2378
6280118,11743,2205
6280379,30574,4585
6282334,30574,5454
6287290,30574,4330
6289283,21689,2451
6289920,30574,3343
6289938,30574,12720
6294549,30574,23028
6294553,30574,6588
6303704,30574,2289
6304335,30574,19092
6304335,8717,8657
6304335,33114,4950
6304335,11305,4509
6304335,11557,2894
6304335,32989,2451
6304335,22973,2387
6304335,26138,2035
6311614,30574,4080
6314763,8717,5329
6314763,21689,2618
6315602,30574,61170
6316171,30574,3334
6316821,30574,3629
6319978,30574,2753
6320534,14821,2593
6320534,28663,2149
6320534,30574,2037
6323821,30574,2008
6324090,30574,10703
6324903,30574,2599
6326920,30574,2024
6329547,30574,11945
6330323,30574,9305
6332526,30574,5726
6335026,30574,2902
6337006,30574,9170
6338619,30574,21297
6339664,30574,17751
6339664,11557,6499
6339664,33114,4680
6339664,8717,4049
6339664,11305,3508
6339664,2516,2704
6339664,22973,2600
6339664,26138,2493
6339664,32989,2150
6339989,30574,3358
6340016,30574,16869
6342491,30574,95926
6342491,11305,3456
6344423,30574,5342
6344534,30574,2653
6344832,30574,6207
6345193,30574,6074
6345760,30574,4407
6346975,30574,29120
6351910,30574,3189
6351939,30574,3361
6356190,30574,13906
6359434,30574,16111
6361871,30574,26072
6366437,30574,61555
6368610,30574,22135
6368611,30574,27223
6371117,30574,15500
6373717,30574,41354
6375845,30574,3651
6380822,30574,3003
6381205,30574,77582
6381205,28610,4469
6381205,11305,3436
6386555,30574,6960
6387565,30574,20488
6388558,30574,38792
6389257,30574,6154
6393047,30574,7697
6393082,30574,6698
6393631,30574,74733
6393631,8717,2262
6393972,30574,14734
6395833,30574,11978
6398634,30574,2472
6400090,30574,42547
6400090,8717,3776
6400090,11557,2542
6400090,26138,2496
6402364,30574,10639
6403690,30574,9891
6404621,30574,5165
6405929,30574,12697
6407514,30574,9724
6408862,30574,55516
6411016,30574,6197
6411961,30574,98533
6411961,8717,8858
6411961,11743,4749
6411961,20939,3129
6411961,30358,2703
6413193,30574,2834
6419887,30574,15717
6420846,30574,35509
6421588,30574,9706
6422680,30574,8154
6424184,30574,2471
6428887,30574,11076
6431790,30574,3778
6433344,30574,8566
6433752,30574,25820
6433752,8717,2330
6437061,30574,52389
6437061,11305,4663
6441654,30574,4135
6448470,30574,3226
6449290,30574,11704
6452796,8717,3270
6452806,30574,5257
6455256,30574,6956
6457081,30574,17027
6457229,30574,43119
6460331,30574,2363
6463967,30574,17635
6463967,8717,3299
6466909,30574,6408
6468666,30574,22615
6469165,30574,5134
6471550,30574,21948
6472246,30574,23810
6472451,30574,41371
6474550,30574,14119
6479259,30574,47079
6479259,11557,2773
6479550,30574,9631
6479550,31617,2702
6480781,30574,4214
6482837,33114,4092
6482837,11557,3934
6482837,32989,2168
6485421,30574,3777
6486483,30574,14000
6486483,8717,2322
6487308,30574,8886
6487308,33114,4150
6487308,11305,3122
6487308,11557,2775
6487308,2516,2264
6487308,8717,2247
6487308,26138,2022
6488483,30574,2711
6493208,30574,15277
6493208,21689,7897
6493208,21773,3776
6493208,26816,3297
6493208,4949,3138
6493208,4605,2071
6495359,30574,7705
6496815,30574,2113
6506085,30574,7896
6506307,30574,12496
6512140,30574,27754
6512154,30574,31145
6514074,30574,2498
6515834,30574,6306
6516450,30574,20410
6517407,30574,4465
6527740,11557,5241
6527740,33114,3071
6527740,31745,2924
6528034,30574,2488
6532496,30574,12068
6534132,30574,6867
6534932,30574,15205
6542645,30574,3093
6545536,30574,2715
